no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,lead_time,avg_price_per_room,booking_status
1,0,2,1,0,0,0,10,17,0,0,0,0,1.66,-1.41,0
2,0,1,2,1,0,0,2,12,0,0,0,1,0.03,-0.84,0
3,0,2,4,0,0,1,6,26,0,0,0,3,-0.65,0.2,0
2,0,0,3,1,0,0,3,10,0,0,0,1,-0.5,-1.01,0
1,0,0,1,0,0,1,5,26,0,0,0,0,-0.78,0.13,1
2,0,0,4,1,0,0,6,28,0,0,0,0,1.01,-0.77,1
2,0,0,1,1,0,0,12,17,0,0,0,1,-0.93,-0.86,0
2,0,0,2,0,0,0,4,27,0,0,0,1,-0.99,0.78,0
2,0,1,2,0,0,0,8,21,0,0,0,1,0.28,-0.9,1
2,0,0,1,0,0,0,9,15,0,0,0,0,-0.85,0.91,0
2,0,0,3,0,0,1,6,8,0,0,0,2,-0.44,-0.21,0
2,0,0,2,1,0,0,6,29,0,0,0,0,-0.9,0.72,1
3,0,2,3,0,0,0,6,16,0,0,0,2,0.35,0.31,0
1,0,0,2,0,0,0,11,20,0,0,0,0,-0.63,-1.01,0
1,0,1,0,0,0,0,7,11,1,1,1,0,-0.71,-1.26,0
2,0,2,3,0,0,1,10,23,0,0,0,0,-0.02,0.3,1
2,0,3,7,0,1,0,5,23,0,0,0,0,0.3,1.01,0
2,0,2,3,0,0,0,4,17,0,0,0,0,0.26,-0.72,0
1,0,0,3,0,1,0,12,20,1,0,8,1,-1.01,-1.2,0
3,0,2,7,0,0,1,7,22,0,0,0,2,0.47,0.99,1
2,0,1,4,0,0,0,7,13,0,0,0,2,0.7,-1.04,0
1,0,0,2,0,0,0,10,2,0,0,0,0,0.97,-0.18,1
2,0,2,3,1,0,0,10,23,0,0,0,0,-0.36,-1.04,0
2,0,0,2,1,0,0,10,20,0,0,0,1,-0.74,0.41,1
1,0,1,5,0,0,0,10,4,0,0,0,0,3.22,-0.8,1
2,0,0,1,0,0,0,3,11,0,0,0,1,-0.99,0.1,0
2,0,1,1,0,0,0,4,30,0,0,0,1,-0.28,-0.49,0
2,0,1,2,0,0,0,8,26,0,0,0,0,1.44,-1.04,0
1,0,1,2,0,0,0,9,14,0,0,0,0,1.86,-0.77,1
2,0,1,2,0,0,0,6,24,0,0,0,0,0.45,-0.49,1
2,0,0,2,0,0,0,6,2,0,0,0,0,-0.66,-0.63,0
2,2,1,0,0,0,2,11,28,0,0,0,0,-0.96,2.11,0
1,0,1,2,0,0,4,10,10,0,0,0,0,1.73,0.01,1
2,0,2,5,0,0,0,9,29,0,0,0,1,1.01,0.25,1
2,0,2,3,0,0,0,5,8,0,0,0,0,0.03,-0.95,0
2,0,2,4,0,0,0,8,9,0,0,0,1,0.47,-1.3,0
1,0,0,1,1,0,0,12,27,0,0,0,0,-1.01,-1.24,0
2,0,0,1,0,0,0,5,28,0,0,0,1,-0.97,1.7,0
2,0,0,2,2,0,0,9,13,0,0,0,1,3.18,0.28,1
1,0,0,1,0,0,0,1,15,1,11,5,1,-0.97,-0.98,0
3,0,1,2,0,0,1,3,4,0,0,0,1,-0.83,-0.5,0
2,0,1,3,0,0,0,10,8,0,0,0,0,1.53,-1.02,0
1,0,0,2,0,0,0,10,11,0,0,0,0,1.18,0.44,1
2,0,2,1,0,0,0,4,9,0,0,0,1,0.07,-0.48,0
2,0,1,3,0,0,0,10,5,0,0,0,1,-0.54,-0.35,0
2,0,1,2,0,0,0,7,18,0,0,0,0,0.34,-0.01,1
1,0,0,2,0,0,0,4,19,0,0,0,0,0.23,0.28,1
2,1,2,2,0,0,1,8,20,0,0,0,1,1.02,-0.18,0
2,0,0,4,1,0,0,11,1,0,0,0,2,-0.84,-0.64,0
1,0,1,2,0,0,0,7,1,0,0,0,0,0.36,-0.95,1
2,0,2,2,0,0,0,10,2,0,0,0,1,1.45,-0.23,0
2,0,1,2,0,0,0,10,7,0,0,0,1,0.26,0.4,1
2,0,2,1,1,0,0,10,2,0,0,0,0,0.22,0.07,1
1,0,1,0,0,0,0,5,9,0,0,0,0,-1.02,0.01,0
2,0,0,3,0,0,0,11,16,0,0,0,1,0.15,-0.49,1
2,0,0,1,0,0,0,6,8,0,0,0,0,-0.34,0.44,0
1,0,1,0,0,0,0,2,15,1,0,6,0,-1.02,-0.83,0
2,0,2,0,2,0,0,4,17,0,0,0,0,2.32,0.13,1
2,0,1,1,2,0,0,7,30,0,0,0,1,2.63,0.28,1
2,0,1,3,0,0,0,3,7,0,0,0,1,-0.44,-0.98,1
2,0,0,2,0,0,1,3,24,0,0,0,0,-0.62,1.07,1
3,0,2,1,0,1,1,12,31,0,0,0,2,1.89,4.55,1
1,0,0,2,0,0,0,9,16,0,0,0,0,-0.94,0.24,0
2,0,1,5,0,0,0,12,27,0,0,0,0,-0.53,-1.1,0
2,0,2,2,0,0,0,5,8,0,0,0,0,-0.83,-0.77,0
1,0,0,1,0,0,0,2,19,0,0,0,0,-0.97,-0.77,0
2,0,2,0,1,0,0,7,10,0,0,0,0,-0.38,-0.07,1
2,0,1,5,0,0,0,10,19,0,0,0,1,-0.54,-0.03,0
2,0,2,5,0,0,0,4,30,0,0,0,0,0.47,-1.08,0
2,0,2,3,0,0,0,11,11,0,0,0,1,-0.8,-0.37,0
1,0,0,2,1,0,0,9,15,0,0,0,2,-0.76,1.03,0
2,0,1,0,1,0,0,6,27,0,0,0,1,-0.62,-0.52,0
1,0,0,1,1,0,0,11,10,0,0,0,1,-0.77,0.54,0
2,0,0,2,0,1,0,6,28,0,0,0,1,0.74,-0.01,0
2,0,0,5,0,0,0,1,26,0,0,0,0,0.39,-1.1,0
2,1,2,1,0,0,0,10,10,0,0,0,2,-0.33,-0.35,0
2,0,2,1,2,0,0,8,8,0,0,0,0,0.48,-0.35,1
2,0,1,2,0,0,0,11,4,0,0,0,0,2.68,-0.52,1
2,0,0,2,0,0,0,6,17,0,0,0,0,1.95,-0.95,1
2,0,1,1,0,0,1,4,23,0,0,0,1,-0.51,0.4,0
2,0,2,2,0,0,0,12,4,0,0,0,0,0.6,-1.26,0
2,0,0,5,0,1,1,5,31,0,0,0,1,-0.42,1.35,0
2,0,1,3,1,0,0,8,29,0,0,0,0,-0.48,-0.15,0
2,0,0,2,1,0,0,7,8,0,0,0,0,0.98,-0.35,1
2,0,1,5,0,0,0,7,19,0,0,0,0,0.58,-1.04,0
1,0,0,3,0,0,0,6,14,0,0,0,0,-0.16,0.44,0
2,0,1,2,0,0,0,9,19,0,0,0,0,0.91,1.18,1
1,0,2,3,0,0,0,8,14,0,0,0,1,-0.95,-0.7,0
2,0,0,2,0,0,0,6,10,0,0,0,1,0.28,0.75,0
2,0,2,2,0,0,0,9,3,0,0,0,0,-0.27,0.03,1
2,0,2,2,0,0,0,4,17,0,0,0,1,0.6,-0.77,0
1,0,0,2,0,0,1,10,20,0,0,0,0,-0.26,0.82,1
1,0,0,1,0,0,1,9,21,1,0,1,0,-1.01,0.13,0
2,0,2,4,0,0,0,7,6,0,0,0,0,0.97,-0.2,1
3,0,1,0,0,0,1,12,25,0,0,0,2,0.26,1.06,1
2,0,1,1,1,0,0,8,27,0,0,0,0,1.78,-0.35,1
2,0,2,1,0,0,0,7,17,0,0,0,0,0.58,-1.04,0
2,0,1,2,0,0,0,8,21,0,0,0,0,-1.02,0.56,1
1,0,0,2,0,0,0,12,8,0,0,0,0,-0.97,-1.34,0
1,0,2,1,0,0,0,2,28,0,0,0,0,-1.01,-1.41,1
2,0,0,2,2,0,0,7,21,0,0,0,0,2.52,0.28,1
2,0,2,1,2,0,0,8,15,0,0,0,0,0.57,-0.35,1
2,0,0,3,0,0,0,11,18,0,0,0,1,-0.66,0.24,0
1,0,2,2,0,0,0,2,28,0,0,0,0,0.39,-1.38,1
1,0,1,1,0,0,0,6,6,0,0,0,0,0.41,0.13,0
2,0,0,1,0,0,4,10,26,1,0,3,0,-0.94,0.1,0
1,0,0,1,0,0,0,10,11,0,0,0,0,1.18,0.44,1
2,0,0,2,0,0,0,11,25,0,0,0,0,2.72,-1.66,1
2,0,2,1,0,0,0,5,8,0,0,0,1,-0.67,1.21,0
2,0,1,1,0,1,3,12,28,0,0,0,0,-0.51,-0.44,0
3,0,0,2,0,0,1,7,14,0,0,0,1,0.39,0.99,0
1,0,0,1,0,0,0,12,9,0,0,0,0,-0.82,-1.26,0
2,0,1,2,0,0,0,11,4,0,0,0,0,-0.43,0.19,0
2,0,0,5,0,0,0,2,23,0,0,0,1,-0.62,-0.78,0
3,0,1,3,2,0,1,8,8,0,0,0,0,0.64,2.85,1
2,0,0,4,0,0,0,5,4,0,0,0,1,0.51,-0.9,0
1,0,2,6,0,0,0,2,27,0,0,0,0,0.37,-1.27,1
2,0,1,3,0,0,0,6,20,0,0,0,2,-0.38,-0.18,0
2,0,0,1,0,0,1,12,9,0,0,0,0,-0.99,0.78,0
2,0,2,2,1,0,0,11,12,0,0,0,0,-0.87,-0.62,0
1,0,1,0,0,0,0,1,10,0,0,0,0,-0.97,-0.73,0
2,1,1,4,0,0,0,11,9,0,0,0,2,-0.36,-0.82,1
2,0,0,2,2,0,1,6,9,0,0,0,0,-0.54,1.85,1
2,0,1,5,0,0,4,5,30,0,0,0,0,0.6,-0.14,0
2,0,1,3,0,0,0,5,19,0,0,0,0,2.89,-0.8,1
3,0,0,3,0,0,1,6,30,0,0,0,2,-0.42,1.37,0
2,0,1,0,0,0,0,12,12,0,0,0,0,-0.88,-0.06,0
2,2,0,2,0,0,2,9,30,0,0,0,0,0.39,3.42,1
2,0,2,2,0,0,0,10,22,0,0,0,0,1.76,-0.51,1
3,0,0,3,0,0,1,10,11,0,0,0,2,0.26,1.4,1
2,0,2,2,0,0,1,4,8,0,0,0,0,-0.16,0.07,0
2,0,0,3,0,1,0,12,7,0,0,0,2,-0.46,-0.1,0
3,0,1,2,0,0,5,5,13,0,0,0,0,-0.48,2.75,1
2,0,2,2,0,0,0,2,5,0,0,0,0,-0.68,-0.65,0
2,0,1,0,1,1,0,3,28,0,0,0,1,-0.97,-0.24,0
2,0,0,3,0,0,1,10,19,0,0,0,1,-0.56,1.71,1
1,0,1,3,0,0,0,8,31,0,0,0,1,1.15,-0.87,0
2,0,0,2,2,0,0,9,13,0,0,0,1,3.18,0.28,1
2,0,0,2,2,0,0,9,18,0,0,0,0,-0.12,0.1,0
2,0,1,0,1,0,0,1,25,0,0,0,0,-1.02,-0.49,0
3,0,1,2,0,0,0,4,22,0,0,0,0,1.24,0.28,1
1,0,1,0,0,0,0,9,12,0,0,0,2,-0.72,0.07,0
2,1,2,4,2,1,0,7,23,0,0,0,2,1.14,0.82,1
2,0,0,2,0,0,0,4,15,0,0,0,1,-0.06,-0.29,0
2,0,1,3,1,0,0,5,16,0,0,0,1,0,0.12,1
2,0,1,5,0,0,1,12,27,0,0,0,0,1.36,-0.14,0
1,0,2,4,0,0,0,6,12,0,0,0,0,-0.19,0.44,1
2,0,0,2,1,0,0,8,19,0,0,0,0,-1.02,1.3,0
2,0,0,3,1,0,0,6,16,0,0,0,2,0.46,0.32,0
2,0,0,3,0,0,0,12,7,0,0,0,2,-0.7,-0.06,0
2,0,1,2,0,0,0,11,16,0,0,0,0,-1.02,-0.95,0
2,0,1,2,1,0,0,2,12,0,0,0,0,-0.83,-1.45,0
1,0,0,2,0,0,0,12,9,0,0,0,0,-0.11,-1.26,0
1,0,1,0,0,0,0,10,10,0,0,0,0,-1.02,-0.33,0
2,0,2,2,0,0,1,4,29,0,0,0,0,-0.73,1.55,0
2,0,0,4,0,0,0,8,2,0,0,0,2,1.39,-1.09,1
1,0,0,2,0,0,0,6,10,0,0,0,0,0.28,0.44,0
2,0,2,1,0,0,0,11,20,0,0,0,1,-0.32,-0.95,0
2,0,0,4,0,0,0,12,9,0,0,0,0,0.31,-1.1,0
2,0,0,2,0,0,0,6,10,0,0,0,1,0.28,0.75,0
2,0,0,4,2,0,0,12,6,0,0,0,3,0.35,0.36,0
2,1,2,7,0,0,0,7,31,0,0,0,1,-0.05,-0.93,0
2,0,0,3,0,0,0,10,20,0,0,0,0,2.01,-0.29,1
2,2,1,2,0,0,2,4,29,0,0,0,2,-0.25,2.87,0
3,0,1,1,0,0,1,12,26,0,0,0,1,-1.01,1.7,0
1,0,2,2,0,0,0,2,28,0,0,0,0,0.39,-1.38,1
2,1,2,2,0,0,0,9,13,0,0,0,2,-0.87,-0.12,0
2,0,0,2,2,1,1,6,8,0,0,0,0,-1.01,2.38,0
2,0,1,2,0,0,3,3,11,0,0,0,0,0.59,-0.95,1
2,0,1,2,0,0,0,6,24,0,0,0,0,0.45,-0.49,1
2,0,2,3,0,0,4,7,31,0,0,0,1,-0.53,1.64,0
2,0,2,1,2,0,0,7,25,0,0,0,0,0.31,-0.35,1
2,0,0,1,0,0,1,12,24,0,0,0,1,-1,0.07,0
2,0,2,3,1,0,0,6,19,0,0,0,1,-0.37,-1.02,0
2,0,0,1,0,1,0,8,12,0,0,0,1,-1,0.25,0
2,1,0,2,0,0,0,11,30,0,0,0,1,0.02,0.12,1
2,0,0,1,1,1,0,4,2,0,0,0,1,0.15,-0.9,0
2,0,0,1,0,0,0,7,6,0,0,0,0,0.08,0.26,0
2,0,2,1,1,0,0,6,12,0,0,0,1,-0.78,-0.21,0
2,0,0,3,0,0,0,6,7,0,0,0,0,1.56,0.75,1
2,0,1,2,2,0,0,7,11,0,0,0,0,-0.62,1.99,1
2,0,0,3,0,0,0,2,17,0,0,0,0,-0.49,-0.95,0
3,0,0,1,0,0,1,7,23,0,0,0,2,-0.02,0.99,0
2,0,1,3,0,0,0,5,16,0,0,0,1,0.25,0.43,0
2,0,0,3,0,1,0,8,11,0,0,0,2,-1.02,0.84,0
2,0,1,0,0,0,0,10,16,0,0,0,0,2.45,-0.49,1
2,0,1,0,0,0,0,10,4,1,1,0,0,-0.88,-1.04,0
1,0,1,0,1,0,0,10,10,0,0,0,1,1.16,-0.24,0
2,0,0,1,1,0,0,7,16,0,0,0,0,0.24,-0.35,1
1,0,0,2,0,0,0,11,6,0,0,0,1,-0.84,-0.77,0
3,0,2,1,0,0,1,8,20,0,0,0,2,0.28,1.43,0
2,0,2,5,0,0,0,9,12,0,0,0,0,1.15,-0.77,0
1,0,1,0,1,0,0,12,12,0,0,0,1,-0.95,-0.55,0
3,0,0,2,0,1,1,7,27,0,0,0,1,-0.37,1.69,0
2,0,0,2,2,0,0,9,18,0,0,0,0,-0.12,0.1,0
2,0,1,3,0,0,1,10,10,0,0,0,1,-0.03,-0.46,0
2,1,1,1,1,0,0,9,19,0,0,0,1,-0.79,-0.31,0
2,0,0,2,0,0,0,2,19,0,0,0,1,-0.39,-0.85,1
1,0,0,1,0,0,0,9,20,0,0,0,2,-1.01,2.26,0
2,0,1,2,0,0,1,10,28,0,0,0,0,1.27,0.12,1
1,0,0,1,0,0,0,10,27,1,2,8,0,-0.88,-1.26,0
2,0,1,1,1,0,0,8,29,0,0,0,0,0.18,0.04,1
2,0,0,4,0,0,1,9,16,0,0,0,0,1.01,-0.12,1
2,0,2,5,0,0,0,11,10,0,0,0,1,-0.72,-1.17,0
2,0,0,3,2,0,0,6,16,0,0,0,1,0.8,-0.49,0
2,0,1,0,0,0,1,2,1,0,0,0,1,-1.01,0.01,0
2,0,0,2,0,0,0,11,18,0,0,0,1,-0.96,0.16,0
2,0,0,2,2,0,0,10,16,0,0,0,0,0.22,-0.13,1
2,0,1,0,1,0,0,10,9,0,0,0,2,-0.42,-0.26,0
2,0,0,3,0,0,0,10,12,0,0,0,0,2.37,0.13,1
2,0,2,3,0,0,0,10,6,0,0,0,2,0.81,-0.44,0
1,0,0,2,0,0,0,9,16,0,0,0,0,-0.88,0.68,0
2,0,2,2,0,0,1,10,21,0,0,0,0,-0.08,0.82,1
2,0,0,3,0,0,0,6,7,0,0,0,0,1.56,0.75,1
2,0,2,1,0,0,0,3,12,0,0,0,1,-0.33,-0.85,0
1,0,1,2,1,0,0,10,28,0,0,0,2,-0.97,0.85,0
2,0,0,1,0,0,3,2,20,0,0,0,0,-0.45,-1.06,0
2,0,0,2,1,0,0,3,25,0,0,0,0,-0.99,1.03,0
2,0,0,2,0,0,0,4,20,0,0,0,2,-1,0.65,0
2,0,0,3,0,0,0,1,21,0,0,0,0,-0.5,-1.41,0
2,0,0,1,0,1,0,1,27,0,0,0,0,-1.01,-0.18,0
1,0,0,3,0,0,0,5,5,0,0,0,0,-0.94,0.19,0
2,0,1,2,0,0,0,10,31,0,0,0,2,-0.95,1.33,0
2,1,2,4,0,0,3,11,26,0,0,0,2,-0.6,-1.07,0
2,0,1,1,0,0,0,2,13,0,0,0,1,-0.89,-0.46,0
1,0,2,1,0,0,0,2,28,0,0,0,0,-1.01,-1.41,1
2,0,0,2,1,0,0,5,6,0,0,0,1,0.54,-0.07,0
1,0,1,0,1,0,0,6,12,0,0,0,1,-0.95,0.41,1
1,0,0,2,0,0,0,5,17,0,0,0,0,-0.25,0.75,0
2,0,0,1,2,0,0,9,12,0,0,0,1,1.04,-0.27,0
2,0,1,5,2,0,2,10,24,0,0,0,2,0.17,-0.5,0
1,0,0,2,0,0,0,12,30,0,0,0,0,1.69,-0.46,0
2,0,0,2,2,0,0,8,14,0,0,0,0,-0.55,-0.13,0
2,0,2,4,2,0,0,8,14,0,0,0,0,0.9,1.02,1
2,0,1,2,0,0,0,11,25,0,0,0,1,-0.9,0.09,0
3,0,1,2,0,0,1,4,8,0,0,0,0,-0.31,0.99,0
2,0,1,2,0,0,0,3,18,0,0,0,0,0.07,-0.85,0
2,0,3,5,0,0,0,8,31,0,0,0,0,-0.77,-0.08,0
1,0,1,0,1,0,0,4,24,0,0,0,0,-0.33,-0.35,1
2,0,1,1,0,0,0,10,8,0,0,0,1,-0.83,-0.64,0
2,0,0,2,1,0,0,8,30,0,0,0,0,-0.85,0.38,1
3,0,0,2,0,0,0,12,22,0,0,0,0,-0.19,-0.41,0
2,0,1,2,0,0,0,9,30,0,0,0,0,2.22,-0.33,1
1,0,1,0,0,0,0,6,26,0,0,0,1,-0.61,-0.35,0
2,0,2,2,0,0,1,5,8,0,0,0,1,-0.89,0.86,0
2,0,1,2,0,0,0,3,11,0,0,0,1,0.59,-0.66,0
2,0,0,4,0,0,0,4,26,0,0,0,0,0.05,-0.23,1
2,0,2,0,1,0,0,6,12,0,0,0,0,-0.8,-0.21,1
2,0,0,3,0,0,0,3,15,0,0,0,0,0.2,-0.85,1
1,0,0,1,0,0,0,9,15,0,0,0,0,-0.93,-1.26,0
2,0,0,4,0,0,1,7,26,0,0,0,0,1.24,-0.06,1
2,0,1,2,0,0,0,11,18,0,0,0,0,-0.83,-0.03,0
3,0,2,3,0,0,1,2,28,0,0,0,1,-0.7,0.78,0
2,0,0,2,2,0,0,10,16,0,0,0,0,0.22,-0.13,1
2,2,0,3,0,1,2,8,25,0,0,0,2,0.46,2.87,0
1,1,2,5,0,0,0,8,21,0,0,0,0,1.52,0.01,1
2,0,1,4,0,0,0,9,7,0,0,0,0,0.35,0.4,1
2,1,0,2,0,0,2,12,8,0,0,0,0,-0.96,2.32,0
2,0,2,3,0,0,1,4,15,0,0,0,0,-0.22,0.09,0
1,0,2,3,0,0,0,9,4,0,0,0,0,-0.76,-1.01,0
2,0,2,4,1,0,0,4,3,0,0,0,0,-0.21,-0.77,0
2,0,1,4,0,0,1,6,1,0,0,0,1,0.7,-0.68,0
2,0,2,2,0,0,0,4,22,0,0,0,0,-0.17,-0.26,0
1,0,1,1,2,0,0,5,21,0,0,0,1,-0.99,-0.46,0
2,0,1,2,0,0,0,11,21,0,0,0,0,-0.27,-0.95,0
3,0,0,4,0,0,1,6,8,0,0,0,0,-0.53,1.37,1
2,0,1,2,2,0,0,5,13,0,0,0,0,2.73,-0.15,1
2,0,2,5,0,0,0,10,30,0,0,0,0,-0.45,-0.95,0
2,0,0,2,2,0,0,8,14,0,0,0,0,-0.55,0.1,0
2,0,1,2,0,0,0,11,18,0,0,0,1,-0.23,-0.06,0
2,0,1,3,0,0,0,5,2,0,0,0,1,1.6,-1.12,0
1,0,0,3,0,0,0,10,6,1,1,0,0,-0.79,-0.8,0
2,0,2,5,0,0,0,9,19,0,0,0,3,0.69,0.74,0
2,0,2,2,0,0,0,3,20,0,0,0,0,-0.29,-0.95,1
2,0,0,4,0,0,0,10,18,0,0,0,1,-0.94,1.67,0
2,0,2,3,0,0,1,10,30,0,0,0,1,-0.43,0.57,1
2,0,0,1,0,0,1,5,20,0,0,0,2,-0.68,1.55,0
2,2,1,2,0,0,3,2,12,0,0,0,1,-0.97,-0.64,0
1,0,0,2,2,0,0,9,16,0,0,0,0,-0.33,-0.46,0
2,0,2,1,0,0,0,2,20,0,0,0,0,-0.84,-0.39,0
3,0,1,3,0,0,1,12,19,0,0,0,0,-0.15,0.41,1
2,0,0,2,2,0,0,9,18,0,0,0,0,-0.12,0.1,0
3,0,2,1,0,0,1,8,27,0,0,0,2,0.54,0.93,1
1,0,1,0,1,0,0,3,20,0,0,0,1,-0.77,0.01,0
2,0,2,2,1,0,0,12,2,0,0,0,1,-0.57,-0.96,0
2,0,0,4,0,0,4,4,5,0,0,0,0,0.43,-0.34,0
2,0,2,3,0,0,0,10,14,0,0,0,1,3.34,-0.86,1
2,0,1,1,2,0,0,10,5,0,0,0,0,0.05,0.2,0
3,0,0,2,0,0,1,12,29,0,0,0,1,-1.01,2.54,0
2,0,0,4,0,0,0,11,1,0,0,0,3,1.42,-1.14,0
3,0,1,0,0,0,1,9,5,0,0,0,0,0.12,1.93,1
1,0,0,2,0,0,0,11,20,0,0,0,0,-0.63,-1.01,0
2,0,0,1,0,0,0,9,24,0,0,0,1,-0.51,-0.64,0
2,0,0,3,1,0,0,8,31,0,0,0,0,-0.19,0.04,1
2,0,2,2,0,0,0,12,18,0,0,0,0,-0.96,-0.8,0
2,0,2,3,0,0,0,6,26,0,0,0,3,0.06,0.04,0
2,0,2,5,1,0,0,10,2,0,0,0,0,2.11,-0.48,1
3,0,1,2,0,0,1,4,22,0,0,0,2,-0.33,0.99,0
2,0,1,2,0,0,0,9,16,0,0,0,0,2.65,-0.18,1
2,0,0,3,0,0,0,9,21,0,0,0,1,2.27,-0.14,1
2,2,1,1,0,0,2,12,3,0,0,0,0,-0.93,2.21,0
2,0,0,1,0,0,3,8,12,0,0,0,1,0.28,-0.9,0
2,0,2,0,1,0,0,6,12,0,0,0,0,-1.01,-0.06,0
1,0,0,2,0,0,0,10,15,0,0,0,0,-0.85,-0.18,0
2,0,0,2,2,0,0,9,22,0,0,0,0,-0.19,0.01,0
2,0,1,0,0,0,0,3,20,0,0,0,1,-0.87,-0.64,0
2,0,2,3,0,0,0,12,25,0,0,0,1,-0.4,-0.39,0
1,0,2,1,0,0,0,5,15,0,0,0,0,0.67,-0.18,1
2,0,0,2,2,0,0,9,4,0,0,0,0,-0.26,0.32,0
1,0,1,1,0,0,0,1,2,0,0,0,2,-0.97,-0.27,0
1,0,0,2,0,0,0,8,11,0,0,0,0,-1.02,1.18,0
2,0,0,1,0,0,3,11,19,0,0,0,2,-0.48,-0.72,0
2,0,2,0,1,0,0,6,26,0,0,0,0,-0.55,-0.52,1
1,0,0,3,0,0,0,1,19,0,0,0,0,-0.65,-0.98,0
1,0,0,2,0,0,0,7,22,0,0,0,1,0.32,-1.54,0
2,0,2,1,0,0,0,12,26,0,0,0,3,0.42,-1.04,0
2,0,0,3,0,0,0,12,29,0,0,0,0,0.75,-0.95,0
2,0,2,3,0,0,1,10,20,0,0,0,1,-0.06,0.82,0
1,0,0,1,0,0,0,10,15,0,0,0,0,-0.93,-0.41,0
1,0,0,2,0,0,0,2,24,0,0,0,1,-0.91,-1.19,0
2,0,0,2,0,0,0,7,21,0,0,0,0,-0.85,-0.02,0
2,0,1,3,0,0,1,10,22,0,0,0,1,-0.48,-0.84,0
2,0,0,1,0,0,0,9,1,0,0,0,1,1.5,-0.29,1
2,0,2,1,1,0,3,9,11,0,0,0,0,1.5,0.32,1
3,0,0,1,0,1,1,5,28,0,0,0,3,-0.96,3.09,0
2,0,2,3,2,0,1,9,15,0,0,0,1,-0.06,2.4,1
2,0,1,2,0,0,0,9,30,0,0,0,0,2.22,-0.33,1
2,0,1,3,0,0,0,9,21,0,0,0,1,-0.99,1.21,0
2,0,2,2,0,0,3,12,23,0,0,0,1,-0.17,-0.86,0
2,0,2,2,0,0,0,8,21,0,0,0,0,-0.97,1.06,1
1,0,2,2,0,0,0,6,26,0,0,0,1,-0.56,-0.25,0
2,0,0,1,0,0,0,5,27,0,0,0,0,-0.85,-1.01,0
1,0,1,1,0,0,0,2,6,0,0,0,0,-0.88,-0.61,0
2,1,0,1,0,0,0,12,27,0,0,0,1,-0.55,0.84,0
2,0,1,2,0,0,0,4,4,0,0,0,0,0.2,-0.8,1
3,0,0,2,0,0,0,12,22,0,0,0,3,0.52,-0.49,0
1,0,0,2,2,0,0,10,16,0,0,0,0,0.22,-0.58,1
2,0,0,2,0,0,0,9,15,0,0,0,0,2.83,0.44,1
2,0,0,2,0,0,0,12,1,0,0,0,2,-0.8,-1.14,0
1,0,0,2,0,0,0,10,15,0,0,0,0,-0.85,-0.18,0
1,0,1,0,0,0,0,11,14,0,0,0,1,-0.63,-0.3,1
2,0,0,2,0,0,0,11,25,0,0,0,0,-0.8,-0.06,1
3,0,2,4,0,0,1,7,24,0,0,0,1,-0.29,1.12,0
1,0,0,1,0,0,0,5,11,0,0,0,1,-1.01,0.9,0
2,1,0,2,0,1,1,8,24,0,0,0,3,-0.88,1.8,0
1,0,1,2,0,0,0,9,23,0,0,0,1,-0.79,1.03,0
1,0,0,2,2,0,0,9,4,0,0,0,0,-0.26,-0.78,0
2,0,1,3,0,0,0,10,8,0,0,0,0,1.53,-1.02,0
1,0,1,2,0,0,0,3,14,0,0,0,1,-0.97,-0.79,0
3,0,1,5,0,0,1,7,25,0,0,0,2,-0.37,1.93,0
2,0,1,1,0,0,0,8,29,0,0,0,0,-0.22,-1.04,0
2,0,0,3,0,0,0,12,15,0,0,0,1,0.18,-1.04,0
2,0,1,2,0,0,0,3,11,0,0,0,0,0.17,-1.48,0
2,0,0,4,0,0,0,8,23,0,0,0,0,0.59,-0.15,1
2,0,1,3,0,0,0,12,1,0,0,0,0,-0.73,-0.06,0
2,0,0,1,0,0,0,8,16,0,0,0,0,-0.89,0.69,0
2,0,1,1,0,0,1,2,13,0,0,0,0,-1.02,0.01,1
2,0,0,1,1,0,0,2,25,0,0,0,2,-0.96,-0.77,0
2,0,2,1,0,0,0,10,17,0,0,0,0,1.66,-1.26,0
1,0,0,2,0,0,0,11,17,0,0,0,1,-1,-0.09,1
2,0,1,1,1,0,0,8,15,0,0,0,1,1.65,-0.49,0
2,2,0,2,0,0,2,8,11,0,0,0,1,0.35,2.49,0
1,0,0,2,0,0,0,5,17,0,0,0,0,-0.25,0.75,0
2,0,1,3,1,0,0,7,11,0,0,0,1,0.07,-1.08,0
2,0,1,1,0,0,0,12,3,0,0,0,0,-0.93,0.18,0
2,0,1,2,0,0,0,5,13,0,0,0,0,2.73,-1.26,0
2,2,0,2,0,1,2,12,31,0,0,0,2,-0.39,3.12,0
1,0,0,2,0,0,0,1,19,0,0,0,0,0.81,-1.07,0
2,0,0,1,0,0,0,6,8,0,0,0,0,-0.34,0.44,0
2,0,0,1,0,0,0,4,21,0,0,0,1,-0.71,0.35,0
3,0,0,1,0,0,1,6,23,0,0,0,3,-0.91,0.65,0
2,0,0,3,0,0,0,5,17,0,0,0,0,-0.12,0.65,1
1,0,0,1,0,0,0,3,1,0,0,0,0,-0.59,-0.6,0
